"Date","Price","Open","High","Low","Change %"
"Feb 24, 2015","21,340.0","21,315.0","21,385.0","21,290.0","0.05%"
"Feb 23, 2015","21,330.0","21,300.0","21,330.0","21,300.0","0.00%"
"Feb 20, 2015","21,330.0","21,300.0","21,330.0","21,300.0","0.00%"
"Feb 19, 2015","21,330.0","21,300.0","21,330.0","21,300.0","0.00%"
"Feb 18, 2015","21,330.0","21,300.0","21,330.0","21,300.0","0.00%"
"Feb 17, 2015","21,330.0","21,300.0","21,330.0","21,300.0","0.00%"
"Feb 16, 2015","21,330.0","21,300.0","21,330.0","21,300.0","0.00%"
"Feb 13, 2015","21,330.0","21,300.0","21,350.0","21,300.0","0.20%"
"Feb 12, 2015","21,287.5","21,226.0","21,390.0","21,226.0","-0.14%"
"Feb 11, 2015","21,318.0","21,310.0","21,370.0","21,226.0","0.72%"
"Feb 10, 2015","21,165.0","21,263.3","21,370.0","21,114.0","-0.90%"
"Feb 09, 2015","21,357.5","21,310.0","21,370.0","21,219.0","0.35%"
"Feb 06, 2015","21,282.0","21,320.0","21,370.0","21,205.5","-0.01%"
"Feb 05, 2015","21,284.0","21,270.0","21,408.0","21,234.0","-0.58%"
"Feb 04, 2015","21,408.0","21,185.0","21,408.0","21,185.0","0.81%"
"Feb 03, 2015","21,235.0","21,320.0","21,390.0","21,185.0","-0.09%"
"Feb 02, 2015","21,254.0","21,310.0","21,405.0","21,203.0","-0.30%"
"Jan 30, 2015","21,317.0","21,231.0","21,375.0","21,229.0","0.17%"
"Jan 29, 2015","21,280.0","21,320.0","21,390.0","21,230.0","-0.30%"
"Jan 28, 2015","21,345.0","21,320.0","21,355.0","21,315.0","0.00%"
"Jan 27, 2015","21,345.0","21,320.0","21,355.0","21,320.0","0.00%"
"Jan 26, 2015","21,345.0","21,320.0","21,355.0","21,315.0","-0.02%"
"Jan 23, 2015","21,350.0","21,330.0","21,370.0","21,315.0","-0.05%"
"Jan 22, 2015","21,360.0","21,350.0","21,380.0","21,320.0","-0.09%"
"Jan 21, 2015","21,380.0","21,330.0","21,380.0","21,330.0","0.09%"
"Jan 20, 2015","21,360.0","21,330.0","21,370.0","21,315.0","0.02%"
"Jan 19, 2015","21,355.0","21,320.0","21,355.0","21,310.0","0.07%"
"Jan 16, 2015","21,340.0","21,320.0","21,365.0","21,310.0","-0.02%"
"Jan 15, 2015","21,345.0","21,310.0","21,365.0","21,310.0","0.02%"
"Jan 14, 2015","21,340.0","21,315.0","21,360.0","21,310.0","-0.02%"
"Jan 13, 2015","21,345.0","21,315.0","21,370.0","21,310.0","0.00%"
"Jan 12, 2015","21,345.0","21,340.0","21,390.0","21,315.0","-0.12%"
"Jan 09, 2015","21,370.0","21,350.0","21,410.0","21,310.0","-0.08%"
"Jan 08, 2015","21,387.5","21,420.0","21,477.5","21,350.0","-0.24%"
"Jan 07, 2015","21,440.0","21,420.0","21,470.0","21,370.0","0.02%"
"Jan 06, 2015","21,436.5","21,370.0","21,436.5","21,370.0","0.23%"
"Jan 05, 2015","21,387.5","21,385.0","21,417.5","21,370.0","0.00%"
"Jan 02, 2015","21,387.5","21,370.0","21,387.5","21,370.0","0.00%"
"Jan 01, 2015","21,387.5","21,370.0","21,387.5","21,370.0","0.00%"
"Dec 31, 2014","21,387.5","21,370.0","21,412.5","21,330.0","-0.02%"
"Dec 30, 2014","21,392.5","21,370.0","21,402.5","21,370.0","0.19%"
"Dec 29, 2014","21,352.5","21,370.0","21,442.5","21,300.0","-0.16%"
"Dec 26, 2014","21,387.5","21,370.0","21,407.5","21,370.0","-0.06%"
"Dec 25, 2014","21,400.0","21,370.0","21,420.0","21,350.0","0.06%"
"Dec 24, 2014","21,387.5","21,370.0","21,397.5","21,350.0","0.01%"
"Dec 23, 2014","21,385.0","21,320.0","21,410.0","21,320.0","0.00%"
"Dec 22, 2014","21,385.0","21,370.0","21,410.0","21,320.0","0.05%"
"Dec 19, 2014","21,375.0","21,370.0","21,395.0","21,335.0","-0.06%"
"Dec 18, 2014","21,387.5","21,370.0","21,417.5","21,340.0","0.00%"
"Dec 17, 2014","21,387.5","21,360.0","21,407.5","21,340.0","0.02%"
"Dec 16, 2014","21,382.5","21,370.0","21,412.5","21,350.0","-0.02%"
"Dec 15, 2014","21,387.5","21,370.0","21,407.5","21,310.0","0.00%"
"Dec 12, 2014","21,387.5","21,340.0","21,407.5","21,340.0","0.11%"
"Dec 11, 2014","21,365.0","21,340.0","21,396.0","21,330.0","0.00%"
"Dec 10, 2014","21,365.0","21,340.0","21,380.0","21,320.0","0.00%"
"Dec 09, 2014","21,365.0","21,300.0","21,389.0","21,300.0","0.12%"
"Dec 08, 2014","21,340.0","21,310.0","21,380.0","21,300.0","0.02%"
"Dec 05, 2014","21,335.0","21,300.0","21,365.0","21,300.0","-0.02%"
"Dec 04, 2014","21,340.0","21,340.0","21,408.0","21,300.0","-0.12%"
"Dec 03, 2014","21,365.0","21,370.0","21,395.0","21,340.0","-0.09%"
"Dec 02, 2014","21,385.0","21,390.0","21,415.0","21,360.0","-0.06%"
"Dec 01, 2014","21,397.5","21,390.0","21,422.5","21,315.0","0.21%"
"Nov 28, 2014","21,352.5","21,390.0","21,447.5","21,300.0","-0.20%"
"Nov 27, 2014","21,395.0","21,390.0","21,400.0","21,350.0","0.02%"
"Nov 26, 2014","21,390.0","21,370.0","21,410.0","21,350.0","0.02%"
"Nov 25, 2014","21,385.0","21,370.0","21,420.0","21,310.0","0.14%"
"Nov 24, 2014","21,355.0","21,320.0","21,460.0","21,285.0","-0.09%"
"Nov 21, 2014","21,375.0","21,295.0","21,385.0","21,295.0","0.11%"
"Nov 20, 2014","21,352.5","21,280.0","21,446.5","21,280.0","0.01%"
"Nov 19, 2014","21,350.0","21,360.0","21,460.0","21,280.0","-0.18%"
"Nov 18, 2014","21,387.5","21,310.0","21,432.5","21,280.0","0.20%"
"Nov 17, 2014","21,345.0","21,290.0","21,365.0","21,270.0","0.09%"
"Nov 14, 2014","21,325.0","21,290.0","21,345.0","21,185.0","0.00%"
"Nov 13, 2014","21,325.0","21,260.0","21,345.0","21,185.0","0.14%"
"Nov 12, 2014","21,295.0","21,250.0","21,315.0","21,185.0","0.00%"
"Nov 11, 2014","21,295.0","21,260.0","21,315.0","21,185.0","0.20%"
"Nov 10, 2014","21,252.5","21,220.0","21,357.5","21,185.0","-0.20%"
"Nov 07, 2014","21,295.0","21,255.0","21,295.0","21,185.0","0.05%"
"Nov 06, 2014","21,285.0","21,228.0","21,295.0","21,228.0","0.03%"
"Nov 05, 2014","21,279.0","21,250.0","21,341.0","21,185.0","-0.05%"
"Nov 04, 2014","21,290.0","21,250.0","21,330.0","21,200.0","-0.02%"
"Nov 03, 2014","21,295.0","21,240.0","21,315.0","21,185.0","0.07%"
"Oct 31, 2014","21,280.0","21,220.0","21,285.0","21,200.0","0.09%"
"Oct 30, 2014","21,260.0","21,245.0","21,290.0","21,200.0","-0.05%"
"Oct 29, 2014","21,270.0","21,255.0","21,280.0","21,200.0","-0.05%"
"Oct 28, 2014","21,280.0","21,230.0","21,310.0","21,185.0","-0.02%"
"Oct 27, 2014","21,285.0","21,250.0","21,285.0","21,185.0","0.05%"
"Oct 24, 2014","21,275.0","21,240.0","21,285.0","21,185.0","0.05%"
"Oct 23, 2014","21,265.0","21,220.0","21,275.0","21,210.0","0.09%"
"Oct 22, 2014","21,245.0","21,230.0","21,275.0","21,200.0","-0.09%"
"Oct 21, 2014","21,265.0","21,220.0","21,275.0","21,185.0","0.05%"
"Oct 20, 2014","21,255.0","21,220.0","21,285.0","21,185.0","0.05%"
"Oct 17, 2014","21,245.0","21,200.0","21,265.0","21,185.0","0.02%"
"Oct 16, 2014","21,240.0","21,200.0","21,280.0","21,185.0","-0.02%"
"Oct 15, 2014","21,245.0","21,210.0","21,250.0","21,180.0","0.12%"
"Oct 14, 2014","21,220.0","21,180.0","21,225.0","21,180.0","0.02%"
"Oct 13, 2014","21,215.0","21,220.0","21,245.0","21,180.0","-0.04%"
"Oct 10, 2014","21,222.5","21,200.0","21,222.5","21,160.0","0.04%"
"Oct 09, 2014","21,215.0","21,210.0","21,275.0","21,185.0","-0.24%"
"Oct 08, 2014","21,265.0","21,250.0","21,280.0","21,185.0","-0.09%"
"Oct 07, 2014","21,285.0","21,260.0","21,285.0","21,185.0","0.00%"
"Oct 06, 2014","21,285.0","21,255.0","21,300.0","21,240.0","0.18%"
"Oct 03, 2014","21,247.5","21,235.0","21,332.5","21,190.0","-0.06%"
"Oct 02, 2014","21,260.0","21,210.0","21,270.0","21,210.0","0.14%"
"Oct 01, 2014","21,230.0","21,195.0","21,260.0","21,180.0","0.05%"
"Sep 30, 2014","21,220.0","21,195.0","21,240.0","21,180.0","-0.01%"
"Sep 29, 2014","21,222.0","21,190.0","21,222.0","21,180.0","0.02%"
"Sep 26, 2014","21,217.5","21,195.0","21,237.5","21,170.0","0.00%"
"Sep 25, 2014","21,217.5","21,190.0","21,237.5","21,170.0","0.01%"
"Sep 24, 2014","21,215.0","21,200.0","21,240.0","21,170.0","-0.05%"
"Sep 23, 2014","21,225.0","21,200.0","21,235.0","21,160.0","0.05%"
"Sep 22, 2014","21,215.0","21,180.0","21,225.0","21,170.0","0.05%"
"Sep 19, 2014","21,205.0","21,170.0","21,225.0","21,160.0","-0.01%"
"Sep 18, 2014","21,207.5","21,175.0","21,212.5","21,160.0","0.04%"
"Sep 17, 2014","21,200.0","21,175.0","21,220.0","21,170.0","0.01%"
"Sep 16, 2014","21,197.5","21,175.0","21,227.5","21,155.0","0.00%"
"Sep 15, 2014","21,197.5","21,170.0","21,227.5","21,160.0","0.00%"
"Sep 12, 2014","21,197.5","21,180.0","21,227.5","21,170.0","-0.04%"
"Sep 11, 2014","21,205.0","21,180.0","21,225.0","21,170.0","0.02%"
"Sep 10, 2014","21,200.0","21,180.0","21,230.0","21,170.0","0.00%"
"Sep 09, 2014","21,200.0","21,175.0","21,230.0","21,160.0","0.02%"
"Sep 08, 2014","21,195.0","21,170.0","21,210.0","21,160.0","0.00%"
"Sep 05, 2014","21,195.0","21,170.0","21,225.0","21,160.0","0.01%"
"Sep 04, 2014","21,192.5","21,170.0","21,222.5","21,160.0","-0.11%"
"Sep 03, 2014","21,215.0","21,170.0","21,220.0","21,160.0","0.09%"
"Sep 02, 2014","21,195.0","21,170.0","21,195.0","21,170.0","0.00%"
"Sep 01, 2014","21,195.0","21,170.0","21,195.0","21,170.0","0.00%"
"Aug 29, 2014","21,195.0","21,170.0","21,215.0","21,145.0","0.00%"
"Aug 28, 2014","21,195.0","21,170.0","21,215.0","21,145.0","0.00%"
"Aug 27, 2014","21,195.0","21,180.0","21,210.0","21,150.0","-0.07%"
"Aug 26, 2014","21,210.0","21,180.0","21,225.0","21,170.0","0.02%"
"Aug 25, 2014","21,205.0","21,170.0","21,215.0","21,160.0","0.04%"
"Aug 22, 2014","21,197.5","21,170.0","21,212.5","21,150.0","0.00%"
"Aug 21, 2014","21,197.5","21,175.0","21,212.5","21,170.0","0.00%"
"Aug 20, 2014","21,197.5","21,175.0","21,207.5","21,150.0","0.00%"
"Aug 19, 2014","21,197.5","21,175.0","21,212.5","21,150.0","0.00%"
"Aug 18, 2014","21,197.5","21,180.0","21,207.5","21,170.0","-0.01%"
"Aug 15, 2014","21,200.0","21,180.0","21,215.0","21,170.0","0.00%"
"Aug 14, 2014","21,200.0","21,175.0","21,215.0","21,155.0","-0.02%"
"Aug 13, 2014","21,205.0","21,170.0","21,210.0","21,150.0","0.04%"
"Aug 12, 2014","21,197.5","21,175.0","21,222.5","21,160.0","-0.06%"
"Aug 11, 2014","21,210.0","21,185.0","21,225.0","21,165.0","-0.05%"
"Aug 08, 2014","21,220.0","21,180.0","21,230.0","21,150.0","0.00%"
"Aug 07, 2014","21,220.0","21,190.0","21,240.0","21,180.0","0.02%"
"Aug 06, 2014","21,215.0","21,190.0","21,225.0","21,180.0","-0.07%"
"Aug 05, 2014","21,230.0","21,200.0","21,240.0","21,185.0","0.00%"
"Aug 04, 2014","21,230.0","21,200.0","21,240.0","21,170.0","0.08%"
"Aug 01, 2014","21,214.0","21,200.0","21,236.0","21,190.0","-0.02%"
"Jul 31, 2014","21,217.5","21,210.0","21,247.5","21,190.0","-0.06%"
"Jul 30, 2014","21,230.0","21,205.0","21,230.0","21,200.0","0.00%"
"Jul 29, 2014","21,230.0","21,200.0","21,230.0","21,190.0","0.01%"
"Jul 28, 2014","21,227.5","21,200.0","21,232.5","21,190.0","0.00%"
"Jul 25, 2014","21,227.5","21,210.0","21,237.5","21,190.0","-0.06%"
"Jul 24, 2014","21,240.0","21,215.0","21,250.0","21,200.0","0.05%"
"Jul 23, 2014","21,230.0","21,190.0","21,240.0","21,180.0","0.05%"
"Jul 22, 2014","21,220.0","21,190.0","21,245.0","21,180.0","0.00%"
"Jul 21, 2014","21,220.0","21,185.0","21,240.0","21,180.0","0.02%"
"Jul 18, 2014","21,215.0","21,170.0","21,215.0","21,160.0","0.08%"
"Jul 17, 2014","21,197.5","21,170.0","21,207.5","21,150.0","0.00%"
"Jul 16, 2014","21,197.5","21,170.0","21,202.5","21,160.0","-0.01%"
"Jul 15, 2014","21,200.0","21,170.0","21,205.0","21,160.0","0.05%"
"Jul 14, 2014","21,190.0","21,170.0","21,230.0","21,160.0","-0.05%"
"Jul 11, 2014","21,200.0","21,180.0","21,210.0","21,150.0","-0.01%"
"Jul 10, 2014","21,202.5","21,225.0","21,252.5","21,170.0","-0.21%"
"Jul 09, 2014","21,247.5","21,235.0","21,252.5","21,220.0","-0.07%"
"Jul 08, 2014","21,262.5","21,245.0","21,307.5","21,185.0","-0.06%"
"Jul 07, 2014","21,275.0","21,260.0","21,305.0","21,220.0","-0.07%"
"Jul 04, 2014","21,290.0","21,275.0","21,320.0","21,250.0","-0.05%"
"Jul 03, 2014","21,300.0","21,290.0","21,330.0","21,265.0","-0.09%"
"Jul 02, 2014","21,320.0","21,300.0","21,340.0","21,290.0","-0.05%"
"Jul 01, 2014","21,330.0","21,300.0","21,340.0","21,250.0","0.00%"
"Jun 30, 2014","21,330.0","21,300.0","21,355.0","21,250.0","0.00%"
"Jun 27, 2014","21,330.0","21,300.0","21,345.0","21,260.0","0.00%"
"Jun 26, 2014","21,330.0","21,300.0","21,340.0","21,250.0","0.00%"
"Jun 25, 2014","21,330.0","21,300.0","21,350.0","21,250.0","-0.01%"
"Jun 24, 2014","21,332.5","21,295.0","21,382.5","21,240.0","-0.01%"
"Jun 23, 2014","21,335.0","21,280.0","21,335.0","21,250.0","0.12%"
"Jun 20, 2014","21,310.0","21,280.0","21,330.0","21,270.0","-0.03%"
"Jun 19, 2014","21,316.0","21,245.0","21,361.0","21,240.0","0.49%"
"Jun 18, 2014","21,212.5","21,220.0","21,267.5","21,185.0","-0.04%"
"Jun 17, 2014","21,220.0","21,200.0","21,246.0","21,180.0","0.02%"
"Jun 16, 2014","21,215.0","21,180.0","21,250.0","21,110.0","-0.04%"
"Jun 13, 2014","21,222.5","21,205.0","21,247.5","21,110.0","0.01%"
"Jun 12, 2014","21,220.0","21,195.0","21,245.0","21,110.0","-0.00%"
"Jun 11, 2014","21,220.5","21,190.0","21,225.5","21,170.0","0.04%"
"Jun 10, 2014","21,212.5","21,195.0","21,227.5","21,175.0","-0.01%"
"Jun 09, 2014","21,215.0","21,160.0","21,225.0","21,150.0","0.14%"
"Jun 06, 2014","21,185.0","21,180.0","21,225.0","21,110.0","-0.09%"
"Jun 05, 2014","21,205.0","21,160.0","21,225.0","21,160.0","0.02%"
"Jun 04, 2014","21,200.0","21,205.0","21,250.0","21,110.0","-0.07%"
"Jun 03, 2014","21,215.0","21,160.0","21,220.0","21,145.0","0.19%"
"Jun 02, 2014","21,175.0","21,130.0","21,175.0","21,080.0","0.08%"
"May 30, 2014","21,157.5","21,145.0","21,167.5","21,125.0","-0.04%"
"May 29, 2014","21,165.0","21,140.0","21,175.0","21,080.0","0.00%"
"May 28, 2014","21,165.0","21,120.0","21,165.0","21,110.0","0.09%"
"May 27, 2014","21,145.0","21,120.0","21,145.0","21,080.0","0.00%"
"May 26, 2014","21,145.0","21,120.0","21,169.0","21,110.0","-0.01%"
"May 23, 2014","21,147.5","21,115.0","21,147.5","21,100.0","0.06%"
"May 22, 2014","21,135.0","21,130.0","21,155.0","21,110.0","-0.09%"
"May 21, 2014","21,155.0","21,130.0","21,165.0","21,110.0","0.00%"
"May 20, 2014","21,155.0","21,110.0","21,165.0","21,095.0","0.11%"
"May 19, 2014","21,132.5","21,135.0","21,162.5","21,060.0","-0.15%"
"May 16, 2014","21,165.0","21,100.0","21,165.0","21,080.0","0.20%"
"May 15, 2014","21,122.5","21,085.0","21,122.5","21,070.0","0.07%"
"May 14, 2014","21,107.5","21,070.0","21,107.5","21,070.0","0.05%"
"May 13, 2014","21,097.5","21,075.0","21,112.5","21,070.0","0.00%"
"May 12, 2014","21,097.5","21,075.0","21,112.5","21,070.0","-0.01%"
"May 09, 2014","21,100.0","21,075.0","21,110.0","21,070.0","-0.01%"
"May 08, 2014","21,102.5","21,070.0","21,117.5","21,070.0","0.05%"
"May 07, 2014","21,092.5","21,070.0","21,102.5","21,070.0","-0.09%"
"May 06, 2014","21,112.5","21,070.0","21,127.5","21,070.0","0.09%"
"May 05, 2014","21,092.5","21,070.0","21,112.5","21,065.0","0.05%"
"May 02, 2014","21,082.5","21,060.0","21,082.5","21,060.0","0.00%"
"May 01, 2014","21,082.5","21,060.0","21,082.5","21,060.0","0.00%"
"Apr 30, 2014","21,082.5","21,060.0","21,082.5","21,060.0","0.00%"
"Apr 29, 2014","21,082.5","21,070.0","21,116.5","21,060.0","-0.05%"
"Apr 28, 2014","21,092.5","21,090.0","21,132.5","21,070.0","-0.04%"
"Apr 25, 2014","21,100.0","21,080.0","21,110.0","21,070.0","-0.04%"
"Apr 24, 2014","21,107.5","21,085.0","21,112.5","21,070.0","-0.02%"
"Apr 23, 2014","21,112.5","21,080.0","21,117.5","21,070.0","0.07%"
"Apr 22, 2014","21,097.5","21,075.0","21,112.5","21,070.0","0.00%"
"Apr 21, 2014","21,097.5","21,080.0","21,152.5","21,070.0","0.00%"
"Apr 18, 2014","21,097.5","21,075.0","21,120.5","21,070.0","0.00%"
"Apr 17, 2014","21,097.5","21,075.0","21,172.5","21,070.0","0.00%"
"Apr 16, 2014","21,097.5","21,075.0","21,112.5","21,070.0","0.00%"
"Apr 15, 2014","21,096.5","21,075.0","21,096.5","21,070.0","-0.00%"
"Apr 14, 2014","21,097.5","21,070.0","21,117.0","21,070.0","0.00%"
"Apr 11, 2014","21,097.2","21,075.0","21,097.2","21,070.0","0.01%"
"Apr 10, 2014","21,095.0","21,075.0","21,110.0","21,070.0","0.00%"
"Apr 09, 2014","21,095.0","21,075.0","21,095.0","21,075.0","0.00%"
"Apr 08, 2014","21,095.0","21,075.0","21,110.0","21,070.0","0.00%"
"Apr 07, 2014","21,095.0","21,070.0","21,110.0","21,070.0","0.01%"
"Apr 04, 2014","21,092.5","21,070.0","21,107.5","21,070.0","0.00%"
"Apr 03, 2014","21,092.5","21,075.0","21,112.5","21,070.0","-0.01%"
"Apr 02, 2014","21,095.0","21,075.0","21,110.0","21,070.0","-0.01%"
"Apr 01, 2014","21,097.5","21,075.0","21,112.5","21,060.0","0.00%"
"Mar 31, 2014","21,097.5","21,085.0","21,117.5","21,060.0","-0.05%"
"Mar 28, 2014","21,107.5","21,080.0","21,107.5","21,070.0","0.02%"
"Mar 27, 2014","21,102.5","21,075.0","21,112.5","21,065.0","0.02%"
"Mar 26, 2014","21,097.5","21,075.0","21,112.5","21,060.0","0.01%"
"Mar 25, 2014","21,095.0","21,075.0","21,110.0","21,070.0","-0.01%"
"Mar 24, 2014","21,097.5","21,075.0","21,112.5","21,060.0","0.00%"
"Mar 21, 2014","21,097.5","21,075.0","21,112.5","21,065.0","0.00%"
"Mar 20, 2014","21,097.5","21,075.0","21,104.5","21,070.0","0.00%"
"Mar 19, 2014","21,097.5","21,075.0","21,112.5","21,070.0","0.00%"
"Mar 18, 2014","21,097.5","21,070.0","21,112.5","21,060.0","0.02%"
"Mar 17, 2014","21,092.5","21,080.0","21,104.5","21,070.0","-0.04%"
"Mar 14, 2014","21,100.0","21,075.0","21,110.0","21,070.0","0.00%"
"Mar 13, 2014","21,100.0","21,075.0","21,100.0","21,060.0","0.00%"
"Mar 12, 2014","21,100.0","21,075.0","21,102.0","21,060.0","0.00%"
"Mar 11, 2014","21,100.0","21,065.0","21,102.0","21,060.0","0.00%"
"Mar 10, 2014","21,100.0","21,070.0","21,100.0","21,070.0","0.00%"
"Mar 07, 2014","21,100.0","21,075.0","21,100.0","21,070.0","0.00%"
"Mar 06, 2014","21,100.0","21,075.0","21,105.0","21,070.0","0.00%"
"Mar 05, 2014","21,100.0","21,075.0","21,105.0","21,060.0","0.00%"
"Mar 04, 2014","21,100.0","21,075.0","21,105.0","21,070.0","-0.01%"
"Mar 03, 2014","21,102.5","21,075.0","21,102.5","21,060.0","0.01%"
"Feb 28, 2014","21,100.0","21,075.0","21,105.0","21,060.0","0.00%"
"Feb 27, 2014","21,100.0","21,075.0","21,105.0","21,065.0","0.00%"
"Feb 26, 2014","21,100.0","21,075.0","21,105.0","21,060.0","-0.02%"
"Feb 25, 2014","21,105.0","21,080.0","21,105.0","21,060.0","0.00%"
"Feb 24, 2014","21,105.0","21,085.0","21,105.0","21,060.0","0.00%"
"Feb 21, 2014","21,105.0","21,075.0","21,110.0","21,070.0","0.02%"
"Feb 20, 2014","21,100.0","21,075.0","21,102.0","21,070.0","0.00%"
"Feb 19, 2014","21,100.0","21,075.0","21,102.0","21,070.0","0.00%"
"Feb 18, 2014","21,100.0","21,075.0","21,105.0","21,070.0","-0.02%"
"Feb 17, 2014","21,105.0","21,075.0","21,110.0","21,070.0","0.02%"
"Feb 14, 2014","21,100.0","21,075.0","21,112.0","21,070.0","-0.04%"
"Feb 13, 2014","21,107.5","21,085.0","21,112.5","21,080.0","0.01%"
"Feb 12, 2014","21,105.0","21,085.0","21,115.0","21,075.0","0.00%"
"Feb 11, 2014","21,105.0","21,085.0","21,105.0","21,080.0","0.00%"
"Feb 10, 2014","21,105.0","21,085.0","21,110.0","21,060.0","0.00%"
"Feb 07, 2014","21,105.0","21,085.0","21,105.0","21,070.0","0.00%"
"Feb 06, 2014","21,105.0","21,075.0","21,115.0","21,050.0","-0.02%"
"Feb 05, 2014","21,110.0","21,075.0","21,110.0","21,075.0","0.24%"
"Feb 04, 2014","21,060.0","21,035.0","21,060.0","21,035.0","0.00%"
"Feb 03, 2014","21,060.0","21,035.0","21,060.0","21,035.0","0.00%"
"Jan 31, 2014","21,060.0","21,035.0","21,060.0","21,035.0","0.00%"
"Jan 30, 2014","21,060.0","21,035.0","21,060.0","21,035.0","0.00%"
"Jan 29, 2014","21,060.0","21,035.0","21,060.0","21,035.0","0.00%"
"Jan 28, 2014","21,060.0","21,035.0","21,060.0","21,035.0","0.00%"
"Jan 27, 2014","21,060.0","21,035.0","21,075.0","21,035.0","-0.12%"
"Jan 24, 2014","21,085.0","21,060.0","21,095.0","21,050.0","0.00%"
"Jan 23, 2014","21,085.0","21,070.0","21,090.0","21,060.0","-0.02%"
"Jan 22, 2014","21,090.0","21,070.0","21,095.0","21,060.0","-0.02%"
"Jan 21, 2014","21,095.0","21,060.0","21,100.0","21,060.0","0.02%"
"Jan 20, 2014","21,090.0","21,070.0","21,100.0","21,060.0","0.00%"
"Jan 17, 2014","21,090.0","21,070.0","21,090.0","21,060.0","-0.05%"
"Jan 16, 2014","21,100.0","21,070.0","21,100.0","21,060.0","0.05%"
"Jan 15, 2014","21,090.0","21,075.0","21,095.0","21,060.0","-0.00%"
"Jan 14, 2014","21,091.0","21,060.0","21,094.0","21,060.0","0.00%"
"Jan 13, 2014","21,090.0","21,070.0","21,105.0","21,060.0","-0.00%"
"Jan 10, 2014","21,091.0","21,065.0","21,091.0","21,060.0","-0.02%"
"Jan 09, 2014","21,095.0","21,075.0","21,097.0","21,065.0","-0.02%"
"Jan 08, 2014","21,100.0","21,070.0","21,100.0","21,060.0","0.02%"
"Jan 07, 2014","21,095.0","21,070.0","21,100.0","21,060.0","-0.02%"
"Jan 06, 2014","21,100.0","21,070.0","21,100.0","21,060.0","0.02%"
"Jan 03, 2014","21,095.0","21,070.0","21,100.0","21,065.0","-0.07%"
"Jan 02, 2014","21,110.0","21,085.0","21,135.0","21,060.0","0.07%"
"Jan 01, 2014","21,095.0","21,075.0","21,095.0","21,075.0","0.00%"
"Dec 31, 2013","21,095.0","21,085.0","21,110.0","21,060.0","-0.02%"
"Dec 30, 2013","21,100.0","21,075.0","21,105.0","21,060.0","0.02%"
"Dec 27, 2013","21,095.0","21,070.0","21,100.0","21,060.0","0.00%"
"Dec 26, 2013","21,095.0","21,075.0","21,095.0","21,060.0","0.00%"
"Dec 25, 2013","21,095.0","21,070.0","21,095.0","21,060.0","-0.03%"
"Dec 24, 2013","21,101.0","21,070.0","21,101.0","21,060.0","-0.03%"
"Dec 23, 2013","21,107.5","21,075.0","21,107.5","21,060.0","-0.04%"
"Dec 20, 2013","21,115.0","21,080.0","21,115.0","21,060.0","0.05%"
"Dec 19, 2013","21,103.5","21,080.0","21,103.5","21,060.0","-0.01%"
"Dec 18, 2013","21,105.0","21,090.0","21,120.0","21,060.0","-0.07%"
"Dec 17, 2013","21,120.0","21,090.0","21,120.0","21,060.0","0.06%"
"Dec 16, 2013","21,107.5","21,090.0","21,112.5","21,060.0","-0.00%"
"Dec 13, 2013","21,108.5","21,090.0","21,108.5","21,060.0","0.02%"
"Dec 12, 2013","21,105.0","21,090.0","21,110.0","21,060.0","-0.05%"
"Dec 11, 2013","21,115.0","21,095.0","21,120.0","21,060.0","-0.02%"
"Dec 10, 2013","21,120.0","21,100.0","21,120.0","21,060.0","0.00%"
"Dec 09, 2013","21,120.0","21,115.0","21,145.0","21,060.0","-0.09%"
"Dec 06, 2013","21,140.0","21,120.0","21,160.0","21,060.0","0.00%"
"Dec 05, 2013","21,140.0","21,095.0","21,140.0","21,060.0","0.09%"
